id_,first_name,last_name,gender,country,phone,designation,ship_or_harbour_id,year_of_joining,qualification
534776,Martin,Myers,Male,Eritrea,(904)361-2846,StevedoreMarine Surveyor,77613,1991,Maritime Studies Degree
529189,Andrew,Bates,Male,Albania,+1-285-587-5138x818,Deck Officer,78972,1993,Mechanical Engineering Degree (for engineering roles aboard ships)
536927,Edward,Farrell,Male,Lesotho,(932)694-1120x0842,Captain,80025,1976,Environmental Science Degree (for roles related to pollution control and prevention)
544793,Larry,Davis,Male,Liberia,+1-908-795-5650x4560,Second Engineer,79635,1995,Nautical Science Degree
538619,John,Payne,Male,Canada,320.454.6550,Marine Electrician,79270,2008,Port Management Degree
503074,Connor,Torres,Male,Indonesia,5974964430,Captain,79612,2012,Industrial Safety Degree (for safety management in maritime environments)
507763,William,Crawford,Male,Sri Lanka,001-567-512-0111x742,Port Captain,77711,1981,Marine Engineering Degree
505320,Thomas,Harris,Male,Latvia,613.516.0462x16819,Pilot,77255,2018,Marine Engineering Degree
511557,Daniel,Anderson,Male,Syrian Arab Republic,237-810-9445x298,Captain,77154,2006,Logistics and Supply Chain Management Degree
529118,Michael,Hughes,Male,Niger,677.208.9192x9501,Cargo Supervisor,77695,2001,Industrial Safety Degree (for safety management in maritime environments)
505964,William,Gutierrez,Male,Mozambique,001-631-797-9191,Harbor Master,77548,1978,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
503812,David,Jackson,Male,Grenada,481.847.4879,Boatswain,77744,1997,Environmental Science Degree (for roles related to pollution control and prevention)
526909,David,Hanson,Male,Luxembourg,640.618.0061x418,Marine Electrician,77255,2005,Maritime Studies Degree
543928,Zachary,Wolfe,Male,Burkina Faso,+1-779-474-6218x7577,Chief Steward,79187,2005,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
518332,Kevin,Turner,Male,United Kingdom,8057906643,Chief Engineer,77302,1991,International Business Degree (useful for port management and operations)
532656,Samuel,Mcbride,Male,Australia,(909)544-4426x572,Able Seaman,77547,2006,Nautical Science Degree
530018,Chris,Chavez,Male,Somalia,001-798-945-7460x10612,Tugboat Operator,78875,1986,Environmental Science Degree (for roles related to pollution control and prevention)
538350,John,Green,Male,Iraq,(553)753-2366,Captain,79818,2020,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
513858,Daniel,Hayden,Male,Singapore,534.799.7839x61377,Boatswain,77957,1971,Port Management Degree
505707,Brian,Burke,Male,Lesotho,+1-542-928-5986x23757,Cargo Supervisor,79923,1988,Maritime Studies Degree
521623,Jesse,Lewis,Male,Uruguay,+1-431-354-5427x7701,Cargo Supervisor,79425,2016,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
511007,Brian,Ballard,Male,United Arab Emirates,+1-692-294-3583,Chief Cook,77879,1974,Marine Engineering Degree
512280,Christopher,Alexander,Male,Montenegro,(607)379-7248,Second Mate,78543,2007,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
502040,Stephen,Braun,Male,Holy See (Vatican City State),(970)272-4327x58778,Pilot,79875,2018,Civil Engineering Degree (for harbor construction and maintenance)
514473,Joseph,Sanchez,Male,Jersey,(810)603-5155,Third Engineer,77786,2003,International Business Degree (useful for port management and operations)
500249,Jordan,Paul,Male,Kenya,6085879320,Marine Electrician,77957,1997,Nautical Science Degree
519526,Anthony,Thompson,Male,Montenegro,001-989-906-1371,Chief Steward,77801,2009,Civil Engineering Degree (for harbor construction and maintenance)
502823,Willie,Gomez,Male,Holy See (Vatican City State),001-522-245-9417x530,Helmsman,78201,2000,Electrical Engineering Degree (for electrical systems aboard ships)
500946,Michael,Ray,Male,Hong Kong,219-734-7194,Marine Mechanic,77884,1991,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
517338,Brian,Foster,Male,Eritrea,(715)877-8951x5944,Marine Mechanic,78081,2014,Industrial Safety Degree (for safety management in maritime environments)
537714,Matthew,Aguirre,Male,Czech Republic,780-321-4835x6318,Third Mate,78495,1979,Marine Biology Degree (for roles related to environmental monitoring)
507632,Gary,Taylor,Male,Gambia,+1-204-709-1162x349,Quartermaster,78543,2013,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
549224,Justin,Nguyen,Male,Gambia,575.571.6150,Second Engineer,77238,2013,Marine Biology Degree (for roles related to environmental monitoring)
506186,Joshua,Owen,Male,Barbados,651.383.6332,Marine Electrician,79282,2021,Industrial Safety Degree (for safety management in maritime environments)
540683,Danielle,Green,Female,Mongolia,632.727.9661x16806,Harbor Master,79454,2007,Maritime Studies Degree
524403,Erika,Gibson,Female,Russian Federation,001-476-883-2011x31790,Third Engineer,79961,2006,Mechanical Engineering Degree (for engineering roles aboard ships)
530716,Jenna,Fritz,Female,Cayman Islands,870.573.6263,Second Mate,77400,2019,Mechanical Engineering Degree (for engineering roles aboard ships)
500942,Joanna,Brady,Female,Guinea-Bissau,(406)804-3294x905,Boatswain,78113,1976,Industrial Safety Degree (for safety management in maritime environments)
501271,Lisa,Sanchez,Female,Paraguay,+1-944-555-7725x7370,Deck Officer,79111,1979,Maritime Law Degree
502987,Maria,Butler,Female,Egypt,(208)834-9438,Third Engineer,79892,1976,Civil Engineering Degree (for harbor construction and maintenance)
519179,Cheyenne,Kelley,Female,Montenegro,8724831826,Helmsman,78546,2010,Civil Engineering Degree (for harbor construction and maintenance)
500910,Mariah,Mccoy,Female,Serbia,761.413.1777x380,Third Mate,77728,1975,Port Management Degree
531194,Jessica,Davis,Female,New Zealand,739.976.4381x933,Boatswain,77548,1978,Marine Biology Degree (for roles related to environmental monitoring)
539262,Lynn,Wheeler,Female,Czech Republic,692.459.8442x0490,Dock Master,80025,1983,Industrial Safety Degree (for safety management in maritime environments)
526134,Tonya,Howell,Female,South Africa,(502)784-2951x49049,Tugboat Operator,79290,2015,Mechanical Engineering Degree (for engineering roles aboard ships)
513351,Jennifer,Butler,Female,Marshall Islands,5374510719,Quartermaster,79454,2020,Naval Architecture Degree
542577,Mary,Nichols,Female,Guinea,607-493-2345,Boatswain,79258,1980,Logistics and Supply Chain Management Degree
511125,Amanda,Blackwell,Female,Zambia,2532518534,Marine Mechanic,79209,1985,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
515480,Jacqueline,Wheeler,Female,Equatorial Guinea,581.443.7507x790,Harbor Master,77879,1994,Civil Engineering Degree (for harbor construction and maintenance)
542968,Samantha,Allen,Female,Turkey,001-781-775-8384x220,StevedoreMarine Surveyor,78219,1986,Maritime Law Degree
549516,Kimberly,Madden,Female,Eritrea,660-470-7439x2711,Captain,79540,2018,Naval Architecture Degree
519801,Ellen,Peterson,Female,Palau,+1-944-694-9150x3218,Second Mate,79377,2019,Maritime Transportation Management Degree
536180,Laura,Arnold,Female,Trinidad and Tobago,001-640-879-6150x17429,Marine Electrician,77368,2015,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
539855,Melinda,Grant,Female,Tajikistan,889.628.9207,Second Mate,78026,1979,Maritime Studies Degree
541350,Jeanette,Martin,Female,Jamaica,001-972-203-7729x952,Cargo Supervisor,79875,1979,Electrical Engineering Degree (for electrical systems aboard ships)
543506,Madison,Casey,Female,Palau,(560)294-9192x81149,Marine Mechanic,77210,1986,Logistics and Supply Chain Management Degree
530106,Andrea,Mays,Female,Samoa,(829)712-9871,First Mate,78684,1998,International Business Degree (useful for port management and operations)
506593,Patricia,Owens,Female,United States Minor Outlying Islands,465-830-7709x2416,Port Captain,77979,1993,Environmental Science Degree (for roles related to pollution control and prevention)
539319,April,Smith,Female,Qatar,401.989.3084x3812,Tugboat Operator,77136,1982,Civil Engineering Degree (for harbor construction and maintenance)
501536,Stephanie,Campbell,Female,Senegal,875.861.8636x3511,Pilot,79377,1982,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
501453,Cynthia,Kemp,Female,Venezuela,+1-791-377-1054x754,Second Mate,77986,1978,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
514860,Miranda,Perez,Female,Saint Lucia,229-333-7195,StevedoreMarine Surveyor,78658,2022,Marine Engineering Degree
500070,Kimberly,Franklin,Female,Togo,640.697.8850x23545,Quartermaster,79820,2000,Logistics and Supply Chain Management Degree
524744,Alexandria,Miller,Female,Ghana,+1-838-674-2756x5981,Third Engineer,78543,1986,Marine Engineering Degree
522529,Brandy,Wang,Female,Cameroon,385.773.2178x192,Able Seaman,79665,2020,Port Management Degree
549325,Jennifer,Patterson,Female,Martinique,490-566-4539,Third Mate,79703,1982,Logistics and Supply Chain Management Degree
501609,Kristen,Collier,Female,Benin,5745638950,First Mate,79578,2016,Mechanical Engineering Degree (for engineering roles aboard ships)
537986,Misty,Henderson,Female,Madagascar,715-792-3699,Pilot,79665,1995,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
505688,Amy,White,Female,Saint Kitts and Nevis,(281)408-8808,Crane Operator,79716,1978,Maritime Transportation Management Degree
510074,Heather,Palmer,Female,Saudi Arabia,7958773406,Able Seaman,77920,1990,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
508568,Desiree,Kelley,Female,Botswana,+1-872-294-8849,Second Mate,78538,1998,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
516684,Donna,White,Female,Norway,7244739112,Quartermaster,77024,1993,Mechanical Engineering Degree (for engineering roles aboard ships)
543784,Rebecca,Smith,Female,United Kingdom,001-277-499-4839,Port Captain,77166,2018,Naval Architecture Degree
513101,Jessica,Brown,Female,Nicaragua,+1-237-726-9798x90872,Tugboat Operator,77291,2020,Marine Engineering Degree
540612,Lauren,Adams,Female,Guinea-Bissau,333-810-1090x8140,Port Captain,78787,2020,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
529559,Tara,Tran,Female,China,879.381.7100x8174,Second Mate,77408,2015,Industrial Safety Degree (for safety management in maritime environments)
533201,Nancy,Daniel,Female,Guyana,726.380.0689,Able Seaman,79222,1986,Maritime Transportation Management Degree
531338,Jeanette,Sanchez,Female,Azerbaijan,(954)730-3205,Dock Master,79285,1993,Naval Architecture Degree
540400,Abigail,Perez,Female,United Arab Emirates,464.290.1336,Tugboat Operator,78996,2012,Civil Engineering Degree (for harbor construction and maintenance)
523421,Judy,Norton,Female,Nepal,001-986-880-1105,Crane Operator,79020,2011,Civil Engineering Degree (for harbor construction and maintenance)
517056,Lauren,Chavez,Female,American Samoa,570-554-0039x35813,Crane Operator,78182,2014,International Business Degree (useful for port management and operations)
534723,Sandra,Jenkins,Female,Chad,436-487-1142x37988,Helmsman,78173,2017,Environmental Science Degree (for roles related to pollution control and prevention)
502780,Amanda,Gilmore,Female,Oman,313.555.0062x15750,Chief Engineer,79665,1992,Nautical Science Degree
501901,Erica,Garcia,Female,Falkland Islands (Malvinas),001-965-755-4847x92303,Second Mate,78300,1970,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
525264,Alison,Skinner,Female,Cameroon,001-271-259-2777x04564,StevedoreMarine Surveyor,79842,1991,Mechanical Engineering Degree (for engineering roles aboard ships)
516145,Jean,King,Female,Puerto Rico,770-959-4664x455,Helmsman,79327,1970,Naval Architecture Degree
548911,Megan,Moore,Female,India,651-423-1080,Helmsman,78642,1992,Maritime Transportation Management Degree
543879,Jennifer,Lopez,Female,New Caledonia,924.560.3946,Chief Steward,78760,1974,Marine Biology Degree (for roles related to environmental monitoring)
543967,Laura,Hill,Female,Mali,(870)699-5411x213,Chief Cook,77411,1994,Electrical Engineering Degree (for electrical systems aboard ships)
503008,Katelyn,White,Female,South Africa,+1-362-352-6002,Marine Electrician,79676,1994,Marine Engineering Degree
522068,Kristen,Hendricks,Female,Jamaica,6442634762,Pilot,77786,2007,Marine Biology Degree (for roles related to environmental monitoring)
504020,Samantha,Green,Female,Grenada,001-965-201-7940x785,Chief Steward,79356,1978,Maritime Transportation Management Degree
533465,Brenda,Wise,Female,Ghana,+1-487-521-3396x2278,Second Engineer,78639,2021,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
533406,Sarah,Tucker,Female,Antigua and Barbuda,+1-433-699-9122,Dock Master,77322,1978,International Business Degree (useful for port management and operations)
500201,Leah,Chavez,Female,Hong Kong,(942)695-7018x9402,Quartermaster,78646,2005,Logistics and Supply Chain Management Degree
518174,Deanna,Bowers,Female,Nepal,(510)806-0795x2211,Harbor Master,79151,1993,Industrial Safety Degree (for safety management in maritime environments)
535370,Jacqueline,Stone,Female,Madagascar,(673)933-9325x52975,Dock Master,78204,1984,Maritime Studies Degree
508084,Emily,Brown,Female,Bolivia,001-584-683-9970x869,StevedoreMarine Surveyor,79187,1982,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
